emotion,temporal_emotion,stress_level,cognitive_state,cognitive_confidence,fusion_confidence,blink_count,audio_emotion,audio_confidence,audio_stress,audio_stress_confidence,speech_intensity,final_emotion,emotion_agreement,fused_stress,fused_stress_score,fusion_score,cognitive_load,deception_risk,risk_score,risk_level,risk_breakdown,temporal_state,timestamp
neutral,neutral,LOW,Stable emotional condition,1.0,0.644,6,disgust,0.30466556655665566,high,0.3667,0.0143,neutral,False,LOW,0.0,5.9,LOW,LOW,5.7,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 0.9}",FLUCTUATING,2026-07-07 18:46:44
neutral,neutral,LOW,Stable emotional condition,1.0,0.665,6,sad,0.24436507936507937,medium,0.4267,0.0,neutral,False,LOW,0.0,6.2,LOW,LOW,6.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.2}",FLUCTUATING,2026-07-07 18:46:45
surprise,surprise,LOW,Stable emotional condition,0.71,0.588,6,sad,0.24436507936507937,medium,0.4267,0.0,surprise,False,LOW,0.0,3.5,LOW,LOW,6.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.5}",FLUCTUATING,2026-07-07 18:46:45
happy,happy,LOW,Stable emotional condition,0.84,0.693,6,sad,0.24436507936507937,medium,0.4267,0.0,happy,False,LOW,0.0,3.7,LOW,LOW,7.0,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",UNSTABLE,2026-07-07 18:46:46
surprise,surprise,LOW,Stable emotional condition,0.77,0.511,6,sad,0.24436507936507937,medium,0.4267,0.0,surprise,False,LOW,0.0,3.8,LOW,LOW,7.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.8}",FLUCTUATING,2026-07-07 18:46:46
fear,fear,LOW,Negative emotional state,0.67,0.399,6,sad,0.24436507936507937,medium,0.4267,0.0,fear,False,LOW,0.0,18.9,LOW,LOW,8.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 1.9}",UNSTABLE,2026-07-07 18:46:47
neutral,neutral,LOW,Stable emotional condition,0.83,0.693,7,sad,0.24436507936507937,medium,0.4267,0.0,neutral,False,LOW,0.0,7.2,LOW,LOW,8.8,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 7.8, 'eye_avoidance': 0.0, 'head_movement': 1.9}",UNSTABLE,2026-07-07 18:46:47
neutral,neutral,LOW,Stable emotional condition,0.67,0.504,7,sad,0.24436507936507937,medium,0.4267,0.0,neutral,False,LOW,0.0,7.2,LOW,LOW,9.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 7.8, 'eye_avoidance': 0.0, 'head_movement': 1.9}",UNSTABLE,2026-07-07 18:46:47
neutral,neutral,LOW,Stable emotional condition,0.76,0.693,7,sad,0.24436507936507937,medium,0.4267,0.0,neutral,False,LOW,0.0,7.3,LOW,LOW,9.1,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 1.9}",FLUCTUATING,2026-07-07 18:46:48
neutral,neutral,LOW,Stable emotional condition,0.74,0.434,7,sad,0.24436507936507937,medium,0.4267,0.0,neutral,False,LOW,0.0,7.3,LOW,LOW,9.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 2.0}",FLUCTUATING,2026-07-07 18:46:49
neutral,neutral,LOW,Stable emotional condition,0.74,0.672,7,sad,0.24436507936507937,medium,0.4267,0.0,neutral,False,LOW,0.0,7.3,LOW,LOW,9.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 2.0}",FLUCTUATING,2026-07-07 18:46:49
fear,fear,LOW,Negative emotional state,0.72,0.315,7,sad,0.32666666666666666,medium,0.3933,0.0,fear,False,LOW,0.0,19.4,LOW,LOW,9.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 7.8, 'eye_avoidance': 0.0, 'head_movement': 2.1}",FLUCTUATING,2026-07-07 18:46:50
fear,fear,LOW,Negative emotional state,0.74,0.623,7,sad,0.32666666666666666,medium,0.3933,0.0,fear,False,LOW,0.0,19.4,LOW,LOW,9.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 7.8, 'eye_avoidance': 0.0, 'head_movement': 2.1}",FLUCTUATING,2026-07-07 18:46:51
fear,fear,LOW,Negative emotional state,0.67,0.406,7,sad,0.32666666666666666,medium,0.3933,0.0,fear,False,LOW,0.0,19.4,LOW,LOW,9.5,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 2.1}",FLUCTUATING,2026-07-07 18:46:51
sad,sad,LOW,Stable emotional condition,0.76,0.763,7,sad,0.32666666666666666,medium,0.3933,0.0,sad,True,LOW,0.0,19.4,LOW,LOW,9.4,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 2.1}",FLUCTUATING,2026-07-07 18:46:52
sad,sad,LOW,Stable emotional condition,0.67,0.518,7,sad,0.32666666666666666,medium,0.3933,0.0,sad,True,LOW,0.0,19.4,LOW,LOW,9.2,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 2.1}",FLUCTUATING,2026-07-07 18:46:52
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.693,8,sad,0.32666666666666666,medium,0.3933,0.0,neutral,False,MEDIUM,0.359,22.7,LOW,LOW,16.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 2.1}",FLUCTUATING,2026-07-07 18:46:52
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.644,8,sad,0.32666666666666666,medium,0.3933,0.0,neutral,False,MEDIUM,0.359,22.7,LOW,LOW,20.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 2.0}",FLUCTUATING,2026-07-07 18:46:53
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.532,8,sad,0.32666666666666666,medium,0.3933,0.0,neutral,False,MEDIUM,0.359,22.7,LOW,LOW,22.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 2.0}",FLUCTUATING,2026-07-07 18:46:53
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.357,8,sad,0.32666666666666666,medium,0.3933,0.0,neutral,False,MEDIUM,0.359,22.6,LOW,LOW,23.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 2.0}",FLUCTUATING,2026-07-07 18:46:54
sad,sad,MEDIUM,Stable emotional condition,0.63,0.713,9,sad,0.32666666666666666,medium,0.3933,0.0,sad,True,MEDIUM,0.359,34.9,LOW,LOW,24.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.9}",FLUCTUATING,2026-07-07 18:46:54
happy,happy,MEDIUM,Stable emotional condition,0.63,0.553,9,sad,0.3333333333333333,medium,0.4067,0.0,happy,False,MEDIUM,0.355,19.9,LOW,LOW,25.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.9}",FLUCTUATING,2026-07-07 18:46:55
angry,angry,MEDIUM,Negative emotional state,0.61,0.511,9,sad,0.3333333333333333,medium,0.4067,0.0,angry,False,MEDIUM,0.355,34.9,LOW,LOW,25.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.9}",UNSTABLE,2026-07-07 18:46:56
angry,angry,MEDIUM,Negative emotional state,0.62,0.609,9,sad,0.3333333333333333,medium,0.4067,0.0,angry,False,MEDIUM,0.355,34.8,LOW,LOW,25.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.8}",FLUCTUATING,2026-07-07 18:46:56
neutral,neutral,MEDIUM,Stable emotional condition,0.57,0.343,9,sad,0.3333333333333333,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,22.8,LOW,LOW,25.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.8}",FLUCTUATING,2026-07-07 18:46:57
neutral,neutral,MEDIUM,Stable emotional condition,0.57,0.413,9,sad,0.3333333333333333,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,22.7,LOW,LOW,25.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,2026-07-07 18:46:58
fear,fear,MEDIUM,Negative emotional state,0.57,0.637,9,sad,0.3333333333333333,medium,0.4067,0.0,fear,False,MEDIUM,0.355,34.7,LOW,LOW,26.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",UNSTABLE,2026-07-07 18:46:58
fear,fear,MEDIUM,Negative emotional state,0.88,0.7,10,sad,0.3333333333333333,medium,0.4067,0.0,fear,False,MEDIUM,0.355,33.3,LOW,LOW,25.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 0.0}",UNSTABLE,2026-07-07 18:46:59
fear,fear,MEDIUM,Negative emotional state,0.88,0.7,10,sad,0.3333333333333333,medium,0.4067,0.0,fear,False,MEDIUM,0.355,33.3,LOW,LOW,25.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 0.0}",UNSTABLE,2026-07-07 18:46:59
neutral,neutral,MEDIUM,Stable emotional condition,0.58,0.574,10,sad,0.3333333333333333,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,22.9,LOW,LOW,25.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 1.6}",UNSTABLE,2026-07-07 18:47:00
sad,sad,MEDIUM,Stable emotional condition,0.59,0.627,10,sad,0.3333333333333333,medium,0.4067,0.0,sad,True,MEDIUM,0.355,34.9,LOW,LOW,26.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.8, 'eye_avoidance': 0.0, 'head_movement': 1.5}",UNSTABLE,2026-07-07 18:47:01
neutral,neutral,MEDIUM,Stable emotional condition,0.68,0.609,11,sad,0.34,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,23.2,LOW,LOW,26.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.8, 'eye_avoidance': 0.0, 'head_movement': 1.5}",FLUCTUATING,2026-07-07 18:47:02
neutral,neutral,MEDIUM,Stable emotional condition,0.68,0.679,11,sad,0.34,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,23.2,LOW,LOW,26.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 1.5}",FLUCTUATING,2026-07-07 18:47:02
neutral,neutral,MEDIUM,Stable emotional condition,0.76,0.686,11,sad,0.34,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,23.2,LOW,LOW,26.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.5}",FLUCTUATING,2026-07-07 18:47:03
sad,sad,MEDIUM,Stable emotional condition,0.79,0.76,11,sad,0.34,medium,0.4067,0.0,sad,True,MEDIUM,0.355,35.1,MEDIUM,LOW,25.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.4}",FLUCTUATING,2026-07-07 18:47:03
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.7,11,sad,0.34,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,23.0,LOW,LOW,25.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,2026-07-07 18:47:04
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.455,11,sad,0.34,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,23.0,LOW,LOW,25.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,2026-07-07 18:47:04
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.518,11,sad,0.34,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,22.9,LOW,LOW,25.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,2026-07-07 18:47:05
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.525,11,sad,0.34,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,22.9,LOW,LOW,25.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.2}",STABLE,2026-07-07 18:47:05
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.616,11,sad,0.34,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,22.9,LOW,LOW,25.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.2}",STABLE,2026-07-07 18:47:06
neutral,neutral,MEDIUM,Stable emotional condition,0.88,0.658,12,sad,0.34,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,23.2,LOW,LOW,25.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.2}",STABLE,2026-07-07 18:47:06
neutral,neutral,MEDIUM,Stable emotional condition,0.88,0.7,12,sad,0.3433333333333333,medium,0.4133,0.0,neutral,False,MEDIUM,0.354,23.1,LOW,LOW,25.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.1}",STABLE,2026-07-07 18:47:08
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.623,12,sad,0.3433333333333333,medium,0.4133,0.0,neutral,False,MEDIUM,0.354,23.1,LOW,LOW,25.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.1}",STABLE,2026-07-07 18:47:08
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.644,12,sad,0.3433333333333333,medium,0.4133,0.0,neutral,False,MEDIUM,0.354,23.1,LOW,LOW,24.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.1}",STABLE,2026-07-07 18:47:09
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.616,12,sad,0.3433333333333333,medium,0.4133,0.0,neutral,False,MEDIUM,0.354,23.1,LOW,LOW,24.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.1}",STABLE,2026-07-07 18:47:09
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.63,12,sad,0.3433333333333333,medium,0.4133,0.0,neutral,False,MEDIUM,0.354,23.1,LOW,LOW,24.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.1}",STABLE,2026-07-07 18:47:09
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.679,12,sad,0.3433333333333333,medium,0.4133,0.0,neutral,False,MEDIUM,0.354,23.0,LOW,LOW,24.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.0}",STABLE,2026-07-07 18:47:10
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.679,12,sad,0.3433333333333333,medium,0.4133,0.0,neutral,False,MEDIUM,0.354,23.1,LOW,LOW,23.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.1}",STABLE,2026-07-07 18:47:10
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.7,12,sad,0.3433333333333333,medium,0.4133,0.0,neutral,False,MEDIUM,0.354,23.1,LOW,LOW,23.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.1}",STABLE,2026-07-07 18:47:11
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.7,12,sad,0.3433333333333333,medium,0.4133,0.0,neutral,False,MEDIUM,0.354,23.1,LOW,LOW,23.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.1}",STABLE,2026-07-07 18:47:11
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,12,sad,0.3433333333333333,medium,0.4133,0.0,neutral,False,MEDIUM,0.354,23.1,LOW,LOW,23.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 1.1}",STABLE,2026-07-07 18:47:12
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.686,12,sad,0.34,medium,0.3867,0.0,neutral,False,MEDIUM,0.361,23.2,LOW,LOW,22.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 1.2}",STABLE,2026-07-07 18:47:13
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.686,12,sad,0.34,medium,0.3867,0.0,neutral,False,MEDIUM,0.361,23.2,LOW,LOW,22.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 1.2}",STABLE,2026-07-07 18:47:13
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.686,12,sad,0.34,medium,0.3867,0.0,neutral,False,MEDIUM,0.361,23.1,LOW,LOW,22.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.0, 'head_movement': 1.1}",STABLE,2026-07-07 18:47:14
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,12,sad,0.34,medium,0.3867,0.0,neutral,False,MEDIUM,0.361,23.1,LOW,LOW,22.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.0, 'head_movement': 1.1}",STABLE,2026-07-07 18:47:14
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,12,sad,0.34,medium,0.3867,0.0,neutral,False,MEDIUM,0.361,23.1,LOW,LOW,21.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 2.6, 'eye_avoidance': 0.0, 'head_movement': 1.1}",STABLE,2026-07-07 18:47:15
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,13,sad,0.34,medium,0.3867,0.0,neutral,False,MEDIUM,0.361,23.4,LOW,LOW,21.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 2.6, 'eye_avoidance': 0.0, 'head_movement': 1.1}",STABLE,2026-07-07 18:47:15
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,13,sad,0.34,medium,0.3867,0.0,neutral,False,MEDIUM,0.361,23.4,LOW,LOW,21.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 2.6, 'eye_avoidance': 0.0, 'head_movement': 1.1}",STABLE,2026-07-07 18:47:16
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,13,sad,0.34,medium,0.3867,0.0,neutral,False,MEDIUM,0.361,23.3,LOW,LOW,21.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 2.1, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 18:47:16
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,13,sad,0.34,medium,0.3867,0.0,neutral,False,MEDIUM,0.361,23.3,LOW,LOW,20.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 18:47:16
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,13,sad,0.34,medium,0.3867,0.0,neutral,False,MEDIUM,0.361,23.2,LOW,LOW,20.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.0, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 18:47:17
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,13,sad,0.3466666666666667,medium,0.39,0.0,neutral,False,MEDIUM,0.36,23.2,LOW,LOW,19.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.0, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-07 18:47:18
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,13,sad,0.3466666666666667,medium,0.39,0.0,neutral,False,MEDIUM,0.36,23.2,LOW,LOW,19.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.0, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-07 18:47:18
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,13,sad,0.3466666666666667,medium,0.39,0.0,neutral,False,MEDIUM,0.36,23.1,LOW,LOW,19.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.5, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-07 18:47:19
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,13,sad,0.3466666666666667,medium,0.39,0.0,neutral,False,MEDIUM,0.36,23.0,LOW,LOW,18.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.0, 'eye_avoidance': 0.0, 'head_movement': 0.7}",STABLE,2026-07-07 18:47:19
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,13,sad,0.3466666666666667,medium,0.39,0.0,neutral,False,MEDIUM,0.36,23.0,LOW,LOW,18.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.0, 'eye_avoidance': 0.0, 'head_movement': 0.7}",STABLE,2026-07-07 18:47:20
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,13,sad,0.3466666666666667,medium,0.39,0.0,neutral,False,MEDIUM,0.36,23.0,LOW,LOW,18.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.0, 'eye_avoidance': 0.0, 'head_movement': 0.7}",STABLE,2026-07-07 18:47:20
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,13,sad,0.3466666666666667,medium,0.39,0.0,neutral,False,MEDIUM,0.36,23.0,LOW,LOW,18.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.0, 'eye_avoidance': 0.0, 'head_movement': 0.7}",STABLE,2026-07-07 18:47:20
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.693,13,sad,0.3466666666666667,medium,0.39,0.0,neutral,False,MEDIUM,0.36,23.0,LOW,LOW,18.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.0, 'eye_avoidance': 0.0, 'head_movement': 0.7}",STABLE,2026-07-07 18:47:21
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.469,13,sad,0.3466666666666667,medium,0.39,0.0,neutral,False,MEDIUM,0.36,23.0,LOW,LOW,18.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.0, 'eye_avoidance': 0.0, 'head_movement': 0.7}",STABLE,2026-07-07 18:47:21
sad,sad,MEDIUM,Stable emotional condition,0.71,0.688,13,sad,0.3466666666666667,medium,0.39,0.0,sad,True,MEDIUM,0.36,35.0,MEDIUM,LOW,18.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 0.5, 'eye_avoidance': 0.0, 'head_movement': 0.6}",STABLE,2026-07-07 18:47:22
angry,angry,MEDIUM,Negative emotional state,0.69,0.518,14,sad,0.3466666666666667,medium,0.4167,0.0,angry,False,MEDIUM,0.353,35.2,MEDIUM,LOW,18.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.0, 'eye_avoidance': 0.0, 'head_movement': 0.6}",FLUCTUATING,2026-07-07 18:47:23
neutral,neutral,MEDIUM,Stable emotional condition,0.76,0.651,14,sad,0.3466666666666667,medium,0.4167,0.0,neutral,False,MEDIUM,0.353,23.2,LOW,LOW,19.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 0.5}",FLUCTUATING,2026-07-07 18:47:24
neutral,neutral,MEDIUM,Stable emotional condition,0.79,0.56,14,sad,0.3466666666666667,medium,0.4167,0.0,neutral,False,MEDIUM,0.353,23.2,LOW,LOW,19.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 0.6}",FLUCTUATING,2026-07-07 18:47:24
neutral,neutral,MEDIUM,Stable emotional condition,0.69,0.504,14,sad,0.3466666666666667,medium,0.4167,0.0,neutral,False,MEDIUM,0.353,23.3,LOW,LOW,19.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 0.7}",FLUCTUATING,2026-07-07 18:47:24
neutral,neutral,MEDIUM,Stable emotional condition,0.61,0.672,15,sad,0.3466666666666667,medium,0.4167,0.0,neutral,False,MEDIUM,0.353,23.8,LOW,LOW,19.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 1.6, 'eye_avoidance': 0.0, 'head_movement': 0.8}",FLUCTUATING,2026-07-07 18:47:25
