emotion,temporal_emotion,stress_level,cognitive_state,cognitive_confidence,fusion_confidence,blink_count,audio_emotion,audio_confidence,audio_stress,audio_stress_confidence,speech_intensity,final_emotion,emotion_agreement,fused_stress,fused_stress_score,fusion_score,cognitive_load,deception_risk,risk_score,risk_level,risk_breakdown,temporal_state,timestamp
sad,sad,LOW,Stable emotional condition,0.91,0.763,7,sad,0.32666666666666666,medium,0.42,0.0,sad,True,LOW,0.0,18.3,LOW,LOW,6.6,LOW,"{'visual_stress': 0.0, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.0}",STABLE,2026-07-06 19:57:13
neutral,neutral,MEDIUM,Stable emotional condition,0.8,0.7,8,sad,0.36666666666666664,medium,0.3967,0.0,neutral,False,MEDIUM,0.358,21.6,LOW,LOW,13.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.0}",STABLE,2026-07-06 19:57:14
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.7,8,sad,0.36666666666666664,medium,0.3967,0.0,neutral,False,MEDIUM,0.358,21.6,LOW,LOW,17.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.0}",STABLE,2026-07-06 19:57:15
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.7,8,sad,0.36666666666666664,medium,0.3967,0.0,neutral,False,MEDIUM,0.358,21.6,LOW,LOW,20.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.0}",STABLE,2026-07-06 19:57:15
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.693,8,sad,0.36666666666666664,medium,0.3967,0.0,neutral,False,MEDIUM,0.358,21.6,LOW,LOW,21.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-06 19:57:15
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.658,8,sad,0.36666666666666664,medium,0.3967,0.0,neutral,False,MEDIUM,0.358,21.6,LOW,LOW,21.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-06 19:57:16
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.693,8,sad,0.36666666666666664,medium,0.3967,0.0,neutral,False,MEDIUM,0.358,21.5,LOW,LOW,22.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-06 19:57:16
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.679,8,sad,0.36666666666666664,medium,0.3967,0.0,neutral,False,MEDIUM,0.358,21.4,LOW,LOW,22.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-06 19:57:17
sad,sad,MEDIUM,Stable emotional condition,0.78,0.543,8,sad,0.36666666666666664,medium,0.3967,0.0,sad,True,MEDIUM,0.358,33.3,LOW,LOW,21.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.6}",STABLE,2026-07-06 19:57:17
sad,sad,MEDIUM,Stable emotional condition,0.81,0.783,9,sad,0.36666666666666664,medium,0.3967,0.0,sad,True,MEDIUM,0.358,33.6,LOW,LOW,21.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.0, 'head_movement': 0.6}",STABLE,2026-07-06 19:57:18
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.315,9,sad,0.36666666666666664,medium,0.3967,0.0,neutral,False,MEDIUM,0.358,21.6,LOW,LOW,21.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.6}",STABLE,2026-07-06 19:57:18
angry,angry,MEDIUM,Negative emotional state,0.81,0.294,9,sad,0.3433333333333333,medium,0.3933,0.0,angry,False,MEDIUM,0.359,33.6,LOW,LOW,21.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.6}",FLUCTUATING,2026-07-06 19:57:19
sad,sad,MEDIUM,Stable emotional condition,0.8,0.767,9,sad,0.3433333333333333,medium,0.3933,0.0,sad,True,MEDIUM,0.359,33.6,LOW,LOW,21.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 0.6}",FLUCTUATING,2026-07-06 19:57:20
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.567,9,sad,0.3433333333333333,medium,0.3933,0.0,neutral,False,MEDIUM,0.359,21.5,LOW,LOW,22.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.5}",FLUCTUATING,2026-07-06 19:57:20
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.7,9,sad,0.3433333333333333,medium,0.3933,0.0,neutral,False,MEDIUM,0.359,21.5,LOW,LOW,22.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 0.5}",FLUCTUATING,2026-07-06 19:57:21
neutral,neutral,MEDIUM,Stable emotional condition,0.82,0.7,9,sad,0.3433333333333333,medium,0.3933,0.0,neutral,False,MEDIUM,0.359,21.6,LOW,LOW,22.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 0.6}",FLUCTUATING,2026-07-06 19:57:21
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.7,9,sad,0.3433333333333333,medium,0.3933,0.0,neutral,False,MEDIUM,0.359,21.6,LOW,LOW,22.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.6}",FLUCTUATING,2026-07-06 19:57:22
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.7,9,sad,0.3433333333333333,medium,0.3933,0.0,neutral,False,MEDIUM,0.359,21.6,LOW,LOW,21.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.6}",FLUCTUATING,2026-07-06 19:57:22
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.7,9,sad,0.3433333333333333,medium,0.3933,0.0,neutral,False,MEDIUM,0.359,21.7,LOW,LOW,21.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.7}",FLUCTUATING,2026-07-06 19:57:23
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.7,9,sad,0.3433333333333333,medium,0.3933,0.0,neutral,False,MEDIUM,0.359,21.7,LOW,LOW,21.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.7}",FLUCTUATING,2026-07-06 19:57:23
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.7,9,sad,0.3433333333333333,medium,0.3933,0.0,neutral,False,MEDIUM,0.359,21.7,LOW,LOW,21.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.7}",FLUCTUATING,2026-07-06 19:57:24
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.7,9,sad,0.37666666666666665,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,21.8,LOW,LOW,21.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-06 19:57:25
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.7,9,sad,0.37666666666666665,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,21.8,LOW,LOW,21.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-06 19:57:25
neutral,neutral,MEDIUM,Stable emotional condition,0.88,0.7,9,sad,0.37666666666666665,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,21.8,LOW,LOW,21.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-06 19:57:26
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.7,9,sad,0.37666666666666665,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,21.8,LOW,LOW,21.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.8}",STABLE,2026-07-06 19:57:27
neutral,neutral,MEDIUM,Stable emotional condition,0.82,0.651,9,sad,0.37666666666666665,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,21.9,LOW,LOW,21.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-06 19:57:27
neutral,neutral,MEDIUM,Stable emotional condition,0.88,0.525,9,sad,0.37666666666666665,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,21.9,LOW,LOW,22.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-06 19:57:27
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.7,9,sad,0.37666666666666665,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,21.9,LOW,LOW,22.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-06 19:57:28
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.7,9,sad,0.37666666666666665,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,21.9,LOW,LOW,22.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-06 19:57:28
neutral,neutral,MEDIUM,Stable emotional condition,0.88,0.7,9,sad,0.37666666666666665,medium,0.4067,0.0,neutral,False,MEDIUM,0.355,21.9,LOW,LOW,21.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-06 19:57:29
fear,fear,MEDIUM,Negative emotional state,0.88,0.658,9,sad,0.37666666666666665,medium,0.4067,0.0,fear,False,MEDIUM,0.355,33.9,LOW,LOW,21.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.1, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-06 19:57:29
neutral,neutral,MEDIUM,Stable emotional condition,0.88,0.693,9,sad,0.3433333333333333,medium,0.4267,0.0,neutral,False,MEDIUM,0.35,21.9,LOW,LOW,21.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-06 19:57:30
neutral,neutral,MEDIUM,Stable emotional condition,0.81,0.427,9,sad,0.3433333333333333,medium,0.4267,0.0,neutral,False,MEDIUM,0.35,21.9,LOW,LOW,21.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 3.6, 'eye_avoidance': 0.0, 'head_movement': 0.9}",STABLE,2026-07-06 19:57:31
sad,sad,MEDIUM,Stable emotional condition,0.71,0.522,9,sad,0.3433333333333333,medium,0.4267,0.0,sad,True,MEDIUM,0.35,34.2,LOW,LOW,22.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 1.2}",FLUCTUATING,2026-07-06 19:57:32
fear,fear,MEDIUM,Negative emotional state,0.87,0.693,9,sad,0.3433333333333333,medium,0.4267,0.0,fear,False,MEDIUM,0.35,34.4,LOW,LOW,22.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.4}",FLUCTUATING,2026-07-06 19:57:32
neutral,neutral,MEDIUM,Stable emotional condition,0.76,0.7,9,sad,0.3433333333333333,medium,0.4267,0.0,neutral,False,MEDIUM,0.35,22.5,LOW,LOW,23.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.5}",FLUCTUATING,2026-07-06 19:57:33
sad,sad,MEDIUM,Stable emotional condition,0.58,0.642,9,sad,0.3433333333333333,medium,0.4267,0.0,sad,True,MEDIUM,0.35,34.6,LOW,LOW,23.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,2026-07-06 19:57:33
neutral,neutral,MEDIUM,Stable emotional condition,0.57,0.686,9,sad,0.3433333333333333,medium,0.4267,0.0,neutral,False,MEDIUM,0.35,22.6,LOW,LOW,24.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.6}",FLUCTUATING,2026-07-06 19:57:34
sad,sad,MEDIUM,Stable emotional condition,0.57,0.597,9,sad,0.3433333333333333,medium,0.4267,0.0,sad,True,MEDIUM,0.35,34.7,LOW,LOW,24.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,2026-07-06 19:57:34
neutral,neutral,MEDIUM,Stable emotional condition,0.72,0.364,10,sad,0.3433333333333333,medium,0.4267,0.0,neutral,False,MEDIUM,0.35,23.2,LOW,LOW,25.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.8}",FLUCTUATING,2026-07-06 19:57:35
neutral,neutral,MEDIUM,Stable emotional condition,0.72,0.644,10,sad,0.3433333333333333,medium,0.4267,0.0,neutral,False,MEDIUM,0.35,23.1,LOW,LOW,25.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.8}",FLUCTUATING,2026-07-06 19:57:35
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.385,10,sad,0.34,medium,0.42,0.0,neutral,False,MEDIUM,0.352,23.1,LOW,LOW,24.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.8}",FLUCTUATING,2026-07-06 19:57:36
neutral,neutral,MEDIUM,Stable emotional condition,0.65,0.679,10,sad,0.34,medium,0.42,0.0,neutral,False,MEDIUM,0.352,23.1,LOW,LOW,24.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,2026-07-06 19:57:37
happy,happy,MEDIUM,Stable emotional condition,0.57,0.679,10,sad,0.34,medium,0.42,0.0,happy,False,MEDIUM,0.352,20.0,LOW,LOW,24.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,2026-07-06 19:57:37
happy,happy,MEDIUM,Stable emotional condition,0.63,0.553,10,sad,0.34,medium,0.42,0.0,happy,False,MEDIUM,0.352,20.1,LOW,LOW,24.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,2026-07-06 19:57:38
neutral,neutral,MEDIUM,Stable emotional condition,0.72,0.511,11,sad,0.34,medium,0.42,0.0,neutral,False,MEDIUM,0.352,23.4,LOW,LOW,24.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 1.8}",FLUCTUATING,2026-07-06 19:57:38
happy,happy,MEDIUM,Stable emotional condition,0.72,0.455,11,sad,0.34,medium,0.42,0.0,happy,False,MEDIUM,0.352,20.5,LOW,LOW,25.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.8}",FLUCTUATING,2026-07-06 19:57:39
happy,happy,MEDIUM,Stable emotional condition,0.72,0.679,11,sad,0.34,medium,0.42,0.0,happy,False,MEDIUM,0.352,20.5,LOW,LOW,25.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 1.9}",FLUCTUATING,2026-07-06 19:57:39
neutral,neutral,MEDIUM,Stable emotional condition,0.72,0.609,11,sad,0.34,medium,0.42,0.0,neutral,False,MEDIUM,0.352,23.6,LOW,LOW,25.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.9}",STABLE,2026-07-06 19:57:40
neutral,neutral,MEDIUM,Stable emotional condition,0.72,0.581,11,sad,0.34,medium,0.42,0.0,neutral,False,MEDIUM,0.352,23.6,LOW,LOW,25.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 1.9}",STABLE,2026-07-06 19:57:40
neutral,neutral,MEDIUM,Stable emotional condition,0.72,0.644,11,sad,0.34,medium,0.42,0.0,neutral,False,MEDIUM,0.352,23.6,LOW,LOW,26.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 2.0}",STABLE,2026-07-06 19:57:41
neutral,neutral,MEDIUM,Stable emotional condition,0.66,0.665,11,sad,0.34,medium,0.4167,0.0,neutral,False,MEDIUM,0.353,23.6,LOW,LOW,26.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 2.0}",STABLE,2026-07-06 19:57:42
neutral,neutral,MEDIUM,Stable emotional condition,0.72,0.693,11,sad,0.34,medium,0.4167,0.0,neutral,False,MEDIUM,0.353,23.7,LOW,LOW,26.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 2.0}",STABLE,2026-07-06 19:57:42
sad,sad,MEDIUM,Stable emotional condition,0.56,0.77,11,sad,0.34,medium,0.4167,0.0,sad,True,MEDIUM,0.353,35.7,MEDIUM,LOW,26.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 2.1}",FLUCTUATING,2026-07-06 19:57:43
neutral,neutral,MEDIUM,Stable emotional condition,0.61,0.574,11,sad,0.34,medium,0.4167,0.0,neutral,False,MEDIUM,0.353,24.0,LOW,LOW,26.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.8, 'eye_avoidance': 0.0, 'head_movement': 2.3}",FLUCTUATING,2026-07-06 19:57:43
neutral,neutral,MEDIUM,Stable emotional condition,0.57,0.609,11,sad,0.34,medium,0.4167,0.0,neutral,False,MEDIUM,0.353,24.2,LOW,LOW,27.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.8, 'eye_avoidance': 0.0, 'head_movement': 2.5}",FLUCTUATING,2026-07-06 19:57:43
angry,angry,MEDIUM,Negative emotional state,0.72,0.301,12,sad,0.34,medium,0.4167,0.0,angry,False,MEDIUM,0.353,36.7,MEDIUM,LOW,27.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 8.3, 'eye_avoidance': 0.0, 'head_movement': 2.7}",FLUCTUATING,2026-07-06 19:57:44
neutral,neutral,MEDIUM,Stable emotional condition,0.72,0.392,12,sad,0.34,medium,0.4167,0.0,neutral,False,MEDIUM,0.353,24.8,LOW,LOW,28.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 8.8, 'eye_avoidance': 0.0, 'head_movement': 2.8}",FLUCTUATING,2026-07-06 19:57:44
neutral,neutral,MEDIUM,Stable emotional condition,0.62,0.651,12,sad,0.34,medium,0.4167,0.0,neutral,False,MEDIUM,0.353,24.8,LOW,LOW,28.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 8.8, 'eye_avoidance': 0.0, 'head_movement': 2.8}",FLUCTUATING,2026-07-06 19:57:45
neutral,neutral,MEDIUM,Stable emotional condition,0.62,0.609,12,sad,0.34,medium,0.4167,0.0,neutral,False,MEDIUM,0.353,24.8,LOW,LOW,28.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 8.3, 'eye_avoidance': 0.0, 'head_movement': 2.8}",FLUCTUATING,2026-07-06 19:57:45
neutral,neutral,MEDIUM,Stable emotional condition,0.63,0.644,13,sad,0.34,medium,0.4167,0.0,neutral,False,MEDIUM,0.353,25.2,LOW,LOW,28.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.8, 'eye_avoidance': 0.0, 'head_movement': 2.8}",FLUCTUATING,2026-07-06 19:57:46
neutral,neutral,MEDIUM,Stable emotional condition,0.64,0.63,13,sad,0.3433333333333333,medium,0.4,0.0,neutral,False,MEDIUM,0.357,25.2,LOW,LOW,28.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.8, 'eye_avoidance': 0.0, 'head_movement': 2.8}",FLUCTUATING,2026-07-06 19:57:47
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.553,13,sad,0.3433333333333333,medium,0.4,0.0,neutral,False,MEDIUM,0.357,25.2,LOW,LOW,28.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 7.2, 'eye_avoidance': 0.0, 'head_movement': 2.8}",FLUCTUATING,2026-07-06 19:57:47
neutral,neutral,MEDIUM,Stable emotional condition,0.64,0.686,13,sad,0.3433333333333333,medium,0.4,0.0,neutral,False,MEDIUM,0.357,25.0,LOW,LOW,27.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.7, 'eye_avoidance': 0.0, 'head_movement': 2.7}",STABLE,2026-07-06 19:57:48
neutral,neutral,MEDIUM,Stable emotional condition,0.63,0.672,13,sad,0.3433333333333333,medium,0.4,0.0,neutral,False,MEDIUM,0.357,25.0,LOW,LOW,27.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 2.6}",STABLE,2026-07-06 19:57:48
sad,sad,MEDIUM,Stable emotional condition,0.64,0.482,13,sad,0.3433333333333333,medium,0.4,0.0,sad,True,MEDIUM,0.357,36.9,MEDIUM,LOW,26.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 2.6}",FLUCTUATING,2026-07-06 19:57:48
neutral,neutral,MEDIUM,Stable emotional condition,0.64,0.581,13,sad,0.3433333333333333,medium,0.4,0.0,neutral,False,MEDIUM,0.357,24.8,LOW,LOW,26.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 6.2, 'eye_avoidance': 0.0, 'head_movement': 2.5}",STABLE,2026-07-06 19:57:49
neutral,neutral,MEDIUM,Stable emotional condition,0.62,0.637,13,sad,0.3433333333333333,medium,0.4,0.0,neutral,False,MEDIUM,0.357,24.8,LOW,LOW,26.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 2.5}",STABLE,2026-07-06 19:57:49
neutral,neutral,MEDIUM,Stable emotional condition,0.64,0.672,13,sad,0.3433333333333333,medium,0.4,0.0,neutral,False,MEDIUM,0.357,24.7,LOW,LOW,25.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.4}",STABLE,2026-07-06 19:57:50
neutral,neutral,MEDIUM,Stable emotional condition,0.64,0.672,13,sad,0.3433333333333333,medium,0.4,0.0,neutral,False,MEDIUM,0.357,24.5,LOW,LOW,25.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,2026-07-06 19:57:50
neutral,neutral,MEDIUM,Stable emotional condition,0.63,0.616,13,sad,0.3433333333333333,medium,0.4,0.0,neutral,False,MEDIUM,0.357,24.5,LOW,LOW,25.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,2026-07-06 19:57:51
neutral,neutral,MEDIUM,Stable emotional condition,0.62,0.63,13,sad,0.34,medium,0.4433,0.0,neutral,False,MEDIUM,0.346,24.5,LOW,LOW,25.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,2026-07-06 19:57:52
neutral,neutral,MEDIUM,Stable emotional condition,0.64,0.665,13,sad,0.34,medium,0.4433,0.0,neutral,False,MEDIUM,0.346,24.5,LOW,LOW,24.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,2026-07-06 19:57:52
neutral,neutral,MEDIUM,Stable emotional condition,0.56,0.686,13,sad,0.34,medium,0.4433,0.0,neutral,False,MEDIUM,0.346,24.5,LOW,LOW,24.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,2026-07-06 19:57:53
neutral,neutral,MEDIUM,Stable emotional condition,0.71,0.574,13,sad,0.34,medium,0.4433,0.0,neutral,False,MEDIUM,0.346,24.5,LOW,LOW,24.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,2026-07-06 19:57:53
sad,sad,MEDIUM,Stable emotional condition,0.56,0.465,13,sad,0.34,medium,0.4433,0.0,sad,True,MEDIUM,0.346,36.6,MEDIUM,LOW,24.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,2026-07-06 19:57:54
